"id";"description";"TAR"
"1063451123693310";"Wirklich traurig finde ich dass viele gar keine Ahnung haben was die DDR war wieso sie entstand und wieso es die Mauer gab . Ich erlebe in Zeit häufig dass Menschen beleidigent und ausfallend werden ABER und das ist das UNINFORMIERT am Ende . Wenn ich mich belesen hätte was der Osten war und die DDR dann wäre dieser Text gar nicht zustande gekommen von ihr . Ja ich gehe davon aus dass es eine sie ist . Ich kann es nur immer wieder predigen nutzt alle das Internet wofür es da ist zum Informationsaustausch . Belest euch macht euch schlauer und erhebt euch über diesen Schwachsinn . Jetzt zerfetzen wir uns gegenseitig da haben die Medien genau das erreicht was sie wollten . Jetzt wird ein Kampf gegen Pegida und Sachsen geführt den die Regierung nicut muss den trägt das Volk aus . Desinformiert und fehlgeleitet von Nebelkerzen der Medien und Regierung . Ich finde es schlimm das ein Bundesland und am Ende ein Volk derart verhetzt wird nur weil eine Zeitung die Morgenpost Schlagzeilen machen wollte .";"public"
"1063288890376200";"Sizan Suar . Account oder was .";"individual"
"1063652380339851";"Erschreckend ist BadenWürttemberg diese Land war immer stark bei der Bildung . Was nur Jahre GrünRot anrichten können . Diese Parteien kann man einfach nicht regieren lassen Gott sei dank werden solche Koalitionen durch den Aufstieg der AfD in der Zukunft so gut wie unmöglich .";"public"
"1063797453658677";"Ohh mein Gerd die Führung ist alles andere als blöd . Aus dem Land der Dichter und Denker ein Land von Hirnis zu machen und dabei noch viele Menschen hinter sicj zu haben die das gutheißen ist nicht sooo einfach wie es aussieht . Ein lang Plan schon ca Jahre und er geht endlich auf . Einige wenige werden sich vor lachen nicht mehr kriegen.darunter natürlich Merkel . Wie die in der Öffentlichkeit noch ernst Gucken kann ist mir schleierhaft eigentlich müsste sie sich vors Volk stellen und uns auslachen aber selbst dann wäre sie für die meisten immernoch Mama Merkel";"individual"
"1063713930333696";"Ich habe es geahnt das die Deutschen im Westen Deutschlands und Berlin wohnen sieht man am Wahlverhalten dort wo die blöden wohnen wird Rot und Grün gewählt .";"public"
"1063847970320292";"Sizan und der Rest von Europa sind alles Nazis . Das einer wie du das allet richtig findet is mir klar . Und wenn du schreibst die Kanzlerin anstatt meine Kanzlerin zeigt mir doch schon wie du tickst . Du nix Deutsch . Was ich mit der machen würde schreibe ich jetzt .";"individual"
"1063659917005764";"Hoppla die Länder mit dem Schnitt liegen alle auf der Seite . Je linker desto schlechter wird es . Wie im Leben .";"public"
"1063786230326466";"Das ist das Problem . Die wollen kein Volk .";"public"
"1063810650324024";"Brutto natürlich . D.h . wenn man im Laden was für kauft wieviel kassiert dann der Staat sofort von dem was man bezahlen muss .";"public"
"1063637447008011";"Ist von";"public"
"1063675903670832";"Ich sagte unlängst in einer Veranstaltung für Berufseinsteiger dass derer die hier sind später einen Beruf ausüben . Da sagte glatt einer soviel sind wir hier doch gar nicht .";"public"
"1063757296996026";"Und die Trottel von Vollverzählt importiert man Montags immer aus Berlin Bremen oder NRW .";"public"
"1063657857005970";"Könnte man auch ein Schaubild bringen wo am meisten Einwanderer sind . Oder sit das political incorrect .";"public"
"1063636170341472";"Muß ja an was liegen das der Osten vorne liegt .";"public"
"1063515570353532";"Was hier wieder für Idioten kommentieren.kriecht doch bitte wieder unter eure Steine da euch braunes Gesocks keiner braucht . Legt euch bitte selber um ihr Pegida und AfD Schmocks .";"group"
"1063655277006228";"Ganz schön schlau die Nazi Ossis . Ich kenne beides vom Westen in den Osten gezogen während der Schulzeit . Das ist ein Unterschied wie Tag und Nacht und die Nacht ist ganz klar der Westen .";"public"
"1063646240340465";"Das zeigt eindeutig das dort noch Bildung bei den Schülern erlangt wird wo die Schulklassen nicht zu über Prozent aus lernund Schülern besteht die dazu den Unterricht stören oder fernbleiben . Dazu wird auch noch jetzt nach über Jahren das Schulsystem der DDR mit dazu beitragen sowie die Qualifikation der Lehrkräfte .";"public"
"1063308820374207";"Der hat nen Bananenfetish wahrscheinlich isser so aggro weil er das Ding nicht mehr aus seinem Arsch bekommt .";"individual"
"1063656660339423";"selbst die hier im Westen sagen das die im Osten wenigstens Eier in der Hose haben was das angeht .";"public"
"1063324250372664";"Sarkasmus ist nicht so dein Ding was .";"individual"
"1063289120376177";"Siehe oben";"public"
"1063804776991278";"Der Sachse war schon immer hellewo Dunkeldeutschland liegtsieht man auf einen Blick . Natürlich muß man auch sagendas der Durchschnitt in den Altbundesländern von den Migranten nach unten gezogen wird . Damit es in Sachsen auch weiterhin bleibtschicken wir alle Migranten nach Dunkeldeutschland . Sie sind es ja gewöhnt .";"public"
"1063659413672481";"Ach ja Wohnort Hamburg .";"public"
"1063735156998240";"Das die Sachsen so nationalstolz sind hängt wahrscheinlich mit ihrer Intelligenz zusammen aber ist ja nur der Schandfleck von Deutschland . Ich bin stolz darauf Deutscher zu sein . Unsere Politik sollte sich mal Gedanken darüber machen was Nationalstolz heisst und für die Menschen in Deutschland vor allem Sachsen bedeutet . Ich hasse als national Mensch nicht automatisch Einwanderer . Ich erwarte nur dass sie unsere Regeln und Gesetze befolgen und uns nicht ihren Glauben aufzwingen oder unser Sozialsystem missbrauchen .";"public"
"1063723953666027";"Einer weniger";"public"
"1063289270376162";"Soll es Dresden Drecksvolk mal herkommen . Bekommt sicher nichts auf die Reihe schwachmat . Solltest sehr wohl aufpassen was du vom Stapel lässt . Du beschimpfst hier Leute die Dir sicher haushoch überlegen sind und noch Ehre in der Brust haben solche Beleidigungen könnte auch nee Anzeige nach sich ziehen . Vorher überlegen und dann schreiben Gruß aus Dresden nach dem Hass erfüllten Westen";"individual"
"1063829070322182";"Das war mir schon lange klar . Und die Regierung nennt euch das Pack . Also ich mag das Pack . Packen wirs an .";"public"
"1063645260340563";"es ist schlimm kinder die lernen wollen können nicht weil zu viele keine lust haben oder einfach der sprache nicht mächtig sind . das fängt in der klasse schon an bei meiner enkelin sind flüchtlingskinder . da sie nur in der schule gefordert werden ist ihr können gleich die lehrerin fängt praktisch jeden tag neu an und deshalb verlieren auch diese kinder die lust . wo soll das hinführen wenn dann das bildungsniveau gesenkt werden soll . es zielt wirklich auf die verdummung hin";"public"
"1063726910332398";"Heiko Köcher hier muss ich dir recht geben . Also zusammen halten und alle zur Wahl . Wir wollen wieder ein Deutschland und Kinder . In Ost und West .";"individual"
"1064053596966396";"Lutz Filter Lutze das wissen wir . Grüße aus Sachsen Anhalt .";"individual"
"1063817226990033";"Bin aus Neugier auf eure Facebook Seite gekommen . Habe sie alle meinen Freunden weiter empfohlen . Haben sich alle amüsiert so viele Kommentare aus dem Tal der ahnungslosen zu lesen . Weiter so ihr tragt im Umfang zur Belustigung derer bei deren IQ höher ist als der eine Knäckebrotes . Weiter so und Grüße aus Hamburg .";"public"
"1063471220357967";"Da ist nur Pegida dran schuld . Und die AfD. Und die Erderwärmung sowieso .";"public"
"1063673993671023";"Das hat nur nichts mit PEGIDA zu tun . Die Quelle ist auch nicht aktuell und es geht um Neuntklässler . Wieso will man das als Propaganda nutzen .";"public"
"1064308590274230";"";"public"
"1064091780295911";"Oliver Bauer aber ich bin mal so nett und kopiere es dir hierher NationalstolzGefühl des Stolzes einer Nation anzugehören";"individual"
"1064095923628830";"Bei meinem Sohn an der Grundschule Omsewitzer Ring Dresden Gorbitz werden seit nem Jahr die schwer Kinder teilweise unterrichtet . Man versucht es zumindest . Kinder sind Dreck und werden von den Traumatisierten bespuckt auf der Hofpause oder mit Aussagen beschimpft die ich an dieser Stelle nicht wiederhole . Die Leitung der Schule sagt nichts Negatives dazu die Lehrer auch nicht aber seht in ihre Gesichter wenn diese Frage gestellt wird . Wenn diese Flüchtlinge so traumatisiert sind warum drohen sie mit Aussagen . Wenn die Deutschen so Entschuldigung . sind was wollen sie dann hier . Und woher die Kleinsten dieses Verhalten und die Einstellung haben hab ich am Montag beim Dresden erlebt . Ich scheiße auf Konsequenzen wenn ich das jetzt weitergebe . Ich saß dort um nochmal anzumerken dass ich trotz meines Gesundheitszustand arbeiten will . Ich hab einen Tumor im Unterschenkel dieser kann nicht entfernt werden und nur geringfügig behandelt bringt nix . Die Aussage vom jobcenter Werden sie erstmal gesund . ERNSTHAFT . Und auf dem Gang standen zwei Asylsuchende die nur eine Duldungsgenehmigung hatten mit einem Helfer . Der teilte ungelogen den beiden in Englisch mit Mach erstmal dein Jahr Praktikum trink abends zwei drei Bierchen das machen alle Deutschland . Und nach dem Jahr kann dich da du dich integriert hast niemand mehr abschieben . Außerdem hast du dann mehr Kenntnisse als jeder Deutsche die träumen nur davon . Lachend ging der Dialog zu Ende . Ich bin entsetzt und wäre dem Helfer am Liebsten ins Gesicht gesprungen das sah er mir auch an aber lachte nur . Ich hab ein Handybild von dir wenn ich dich nochmal sehe erzähl ich dir mal wer hier träumt und von was . Und dem jobcenter kann ich nur sagen dass ist das Letzte . Ich darf keine Tage Praktikum machen weil die Arbeitgeber mich nur ausnutzen . Überlegt ma bitte was ihr mir an den Kopf knallt . eurer Meinung nach bin ich schon tot . eure Mithilfe und Mitgefühl könnt ihr euch in den Allerwertesten stecken . Ich versteh die Sachsen die auf die Straße gehen es geht nicht um die und schwer Traumatisierten es geht um eure Willkür die Willkür und Naivität der Politik . Entschuldigung liebe Mitbürger aber ich musste mir jetzt mal Luft machen .";"public"
"1063435480361541";"Solange sie unter sich bleiben . mhhh ja . Tag euch allen";"group"
"1064099813628441";"Ich kann zwar euren Dialekt nicht ausstehen und die Kümmelei in Essen ist abartig aber ich bin stolz auf alle Sachsen . In Mecklenburg passiert ja alles Jahre später aber leider wird es dann zu spät sein .";"group"
"1063286303709792";"Vielleicht sollten Kinder doch lieber Abitur machen und Politik studieren . Dann können sie zukünftig alles besser machen . Wäre effektiver als hier Reden zu schwingen .";"individual"
"1063675760337513";"HahahahahahaHAHAHAHA hahaha .";"public"
"1063700270335062";"Wem interessiert das .";"public"
"1064306163607806";"Bravo .";"public"
"1063667503671672";"Heidi in NRW halten die das Rekermaß schon alle ein . Eine Armlänge Abstand zum Mathebuch .";"individual"
"1064311940273895";"Passt gut auf euch auf denn die Linken mit der Presse im Schlepptau werden vor den Wahlen alles versuchen das Pegida sich wehren muss nur um negativ Schlagzeilen präsentieren zu können .";"group"
"1063426990362390";"Asylantenalltag . Sonst nichts Neues in Deutschland .";"public"
"1063481517023604";"Was sind denn sie für ein Kasper .";"individual"
"1064327493605673";"von Morgens bis Abends nur noch Sondersendungen über Flüchtlinge zum ich glaube inzwischen sind mehr Deutsche traumatisiert als Flüchtlinge .";"public"
"1063604143678008";"Ja weis ich Du Vollhorst . Was glaubst Du woher ich das her habe.der Ausdruck für solche Leute die nix aus der Geschichte gelernt haben.geh wieder heim zu Mutti .";"individual"
"1064312383607184";"I LOVE SACHSEN";"public"
"1064310513607371";"Da gab es mal ein Lied Mit mir könnsens ja machen das passt zur Zeit";"public"
"1064021333636289";"Bevölkerung in Metropolen Berlin Ausländerquote Prozent Hamburg . Prozent München . Prozent Köln . Prozent Frankfurt am Main . Prozent Stuttgart . Prozent";"public"
"1063680157003740";"Wie passt denn das zusammen wir sind doch das Pack und die Schande Deutschlands .";"public"
"1064188443619578";"In der DDR hieß das Gymnasium EOS Erweiterte OberschuleAbschluss Abitur .";"public"
"1063653993673023";"Also in sachsen gibt es wohl eine Menge Rechtextreme .";"public"
"1063267313711691";"So sind sie unsere Krimigranten die unser Leben so bunt machen sollen aber denen das Leben Menschen nicht viel bedeutet.da benutzt man gern mal das Messer die Machete die AK oder zündet wenn es besonders effektvoll sein soll den Sprengstoffgürtel . Toll . Danke IM Erika .";"public"
"1063688897002866";"ist das nur Zufall dass die Bundesländer auch die meisten Ausländer beherbergen .";"public"
"1063512883687134";"Einer weniger .";"public"
"1063473210357768";"die rotten sich wenigtens auch hier weiter aus";"public"
"1063690747002681";"Mein Brief an Hofreiter vom . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ Herr Hofreiter . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ Es ist mir klar das sie es absolut nicht Vertragen können das sie einfach nur Bedeutungslos für unser Land sind . Die Hetzrede die Sie da heute wieder im Bundestag verzapft haben ist an Menschenverachtung und Lügen nicht mehr zu überbieten . Das was sie und ihre Minderheiten Partei sich im Bundestag leisten verschlägt einem echt die Sprache . Wann kommt denn die Aufforderung ihrerseits kauft nicht mehr bei AfD lern . Und wann werden sie die Kennzeichnungspflicht für AfD Parteimitglieder in der Öffentlichkeit verlangen . Wann werden die Parteiprograme der AfD in der Öffentlichkeit auf Marktplätzen verbrannt . Wann beginnt ihre Haus und Hof Schlägertruppe Antifa Häuser und Wohnorte von AfD Mitgliedern zu kennzeichnen . Wann werden die PEGIDA Demonstranten interniert werden nur weil sie nicht ihrer Meinung sind . Wann werden die Schauprozesse gegen AFD Mitglieder und PEGIDA Demonstranten stattfinden . Sie hetzen in Art und Weise gegen Menschen nur weil diese sich nicht ihrem Minderheiten Diktat beugen wollen . Sie sind ein Brandstifter der mit seiner Rhetorik dazu beiträgt Bodensatz zu immer Gewalttaten zu motivieren und in ihrer radikal Anschauung gegenüber allem andersdenkenden zu bestätigen . Herr Hofreiter";"individual"
"1064308233607599";"Ich weiß das die medien lügen dass hab ich dank bautzen bestätigt bekomm . Wir sachsen lassen uns NICHT unterkriegen .";"group"
"1064312273607195";"Ihr werdet Frau Merkel stürzen Die Welt schaut auf euch .super";"group"
"1064176563620766";"Was ist das für ein Punkt in Brandenburg .";"public"
"1063742520330837";"Daumen hoch .";"public"
"1063683240336765";"Mann soll nie eine Studie vertrauen die man selber nicht bezahlt hat .";"public"
"1063706093667813";"Fake Account Jeff Schneider verschwind mal fix . . Ja ich arbeite an der Front sehr gerne und mit Leidenschaft . Zeig dein Gesicht zeig mir wer du bist .";"individual"
"1063762336995522";"Andrea Eimler Das kriegt ihr nicht hin ihr schafft es ja nicht mal auf die Strasse zu gehen und gegen das zu demonstrieren was euch quer sitzt . Aber am PC dann die Fresse haben . Geh lieber vor die Klotze und lass Dir weiterhin Gehirnwäsche verpassen falls da überhaupt noch etwas da ist was man waschen kann .";"individual"
"1064331186938637";"I love Sachsen .";"public"
"1063658933672529";"Weiter oben in den Kommentaren finden Sie einen Bericht von mit Ergebniss .";"public"
"1063646403673782";"Und plötzlich ist es der Fleck Deutschlands .";"public"
"1063671483671274";"Das Gefälle resultiert tatsächlich aus Bildungsschwerpunkten . Der Osten mag vielleicht noch davon provitieren daß sie viele Züge des Bildungssystems beibehalten haben . Das DDRBildungssystem hatte einen Ruf .";"public"
"1063482983690124";"Sascha We ein Abitur würde dir auch gut stehen . Dann klappt es vielleicht auch mit einer Diskussion . Nur immer meckern motzen und andere für sein scheinbar nicht Leben verantwortlich machen ist es halt auch nicht . Denn wie heißt es so schön . Jeder ist seines Glückes Schmied . Also aufhören zu labern und machen . Am besten in die Politik gehen . Dann kannst du alles besser machen und musst dich nicht mehr über die anderen beschweren .";"individual"
"1063353723703050";"Schwimmbad schließt Asylbewerber aus";"public"
"1063683353670087";"Martina Heidepriem Das hat Richtig gesessen stark y D";"individual"
"1063397070365382";"Sizan Suar oh ein gutmensch der das volk weg haben will . Jetzt geh in Bettchen sonst bekommst du nichts zu essen wenn du nicht brav bist Kindchen .";"individual"
"1063687017003054";". Wie mag es wohl jetzt aussehen .";"public"
"1063695563668866";"Aaaah verdammt die Verdummung ist auf dem Vormarsch Richtung Osten . Aber es war ja alles scheisse in der DDR .";"public"
"1064182750286814";"René Schielke bestimmt bin ich begriffsstutzig . Dann erklär es mir doch bitte . Ich möchte es gerne verstehen . Vor allem im Zusammenhang mit meinem vorher gesagten .";"individual"
"1064025040302585";"Die Verdummung schreitet vorwärts wenn man als Kartoffel gemobt wird weil man lernt oder auch verprügelt wird und das von einigen Menschen seit Jahren darauf hingewiesen wird das selbst Lehrer hilflos mit ihrer Situation im Stich gelassen werden und unsere Elite fest beide Augen zukneift da brauch sich in Besserdeutschland niemand über das Ergebnis wundern .";"public"
"1063584870346602";"Wahrscheinlich war der Senegalese ein Ungläubiger . Der Moslem folgte also nur einem der Mordbbelastenefehle in Mahomets Kampf .";"public"
"1063444807027275";"Dresden Drecksvolk .na wie gut.daß wir dich kerlchen nun haben das gerne worte in seine nimmt.was wäre deutschland nur ohne solche bereicherer wie dir . richtig schöner .wegen solcher evolutiontragödien wie dir bin ich sowas von frohnicht mehr im westsektor zu leben.man merkt gleich du bist ein mann von welt . ein prolet der stunde .denkst du ernsthaftdaß man sich über deinen erguß der lächerlichkeit aufregt . du fratzda muß ich dich enttäuschen . du verursachst keine oder gar sondern LACHFALTEN .wenn ich dich wonneproppen so lesedann habe ich das bild eines kleinkindes vor mir das pampers und schlabberlatz trägt und flennt weil es seinen schnuller nicht findet .was bin ich weichspülkultur entkommen zu sein in der zu leider immer weiter zu verlottern drohst . und je mehr ich von dir lesedesto froher bin ichdaß ich inzwischen in sachsen lebe und evolutionspannen wie dich nimmer so oft livein farbe ertragen zu müßen.und wenn dich ddrbürger so lesendann könnte ich mir durchaus vorstellendaß der eine oder andere sich denkt lieber auf bananen verzichten und dafür dich von der backe haben . übrigens es gab auch ab und an bananen in der ddr .nicht so oft und nicht in mengen aber dadurch wußte man das auch zu schätzen.wie lange ist es herdaß du dich über so eine kleinigkeit freuen konntest . achrichtig.kannst du ja gar nicht.weil für dich alles selbverständlich ist und du in deiner wessi art denkst die weisheit mit löffeln gefuttert zu haben.merke auf du hast in deinem leben absolut nix dazu beigetragen daß deine ahnen rein zufällig in dem von den bubblegums sektor gelebt haben.du bist einfach nur ein WOHLSTANDSNICHTS das keinen schimmer von den menschen hier hat aber denkt reden schwingen zu können.merkst du eigentlichwie du meine exlandsleute hier läßt jaich bin wessi . mit deine schimpfwortarie . so wie du hier den westteil der nochrepublik repräsentierst vermittelst du den eindruckdaß alle wessis proleten sind.traurig ist das . wenn du nicht in der lage unmut über bautzen z.b. in tonfall zum ausdruck zu bringen dann hast du ein problem nicht die menschen hier vor ort.nimm es mir nicht übelaber ich nehme dich nicht ernst.anbei ich lebe nun hier vor ort und sage dir ins gesicht lieber bin ich drecksvolk als auch nur im mit dir in zusammenhang gebracht zu werden . und daher DRESDEN ZEIGT WIES GEHT . WIR DAS VOLK . A U S M I S T E N . WIDERSTAND . MERKEL MUSS WEG . I SACHSEN . JE SUIS SACHSE .und nun zieh leine .";"individual"
"1064310536940702";"Andrea Eimler .warum nicht.wenn das Schulsystem die Lehrpläne und die Lehrerausbildung istsind.bedeutet das aber trotzdem.der IQ der Sachsen ist höher als der der anderen .";"individual"
"1063638757007880";"Aber in den Bundesländern können die Schüler ihren Namen tanzen und mit Teddys winken .";"public"
"1063865090318580";"Stefan Busch ihre Kommentare sind peinlich . Mal davon abgesehen daß in der DDR nicht Jahre lang das Auto gebaut wurde . Die Rentner haben nix eingezahlt . Aha . Genau darum bekommen Frauen also eine Rente ich verstehe . Weil die natürlich nie arbeiten waren und auch nie was eingezahlt haben . Den Soli zahlen wir im Osten übrigens auch und den kassieren auch Länder bzw. Städte im Westen mit ab . Kann man wissen muß man aber nicht . Letzteres gilt für Sie . Und falls Sie mal wieder darüber philosophieren was denn die im Osten Jahre lang gemacht haben . Unter anderem haben diese Leute Entschädigungszahlungen hinsichtlich des Weltkrieges u.a. an Russland geleistet für Gesamtdeutschland . Und jetzt tragen die Bürger Ostdeutschlands die Staatsverschuldung mit . Sie zahlen also Gelder zurück mit denen die Bundesrepublik aufgebaut wurde . Was wollen Sie also erzählen . Sie reden nur Zeug .";"individual"
"1064002396971516";"Die gründen den Bund . Problem gelöst .";"public"
"1063805186991237";"Ich lach mich kaputt .";"public"
"1063444290360660";"Solche aussagen mussten ja von einem wohl müslikopp kommn . xD ey lieber wäre ich bettelarm hätte nix zu fressen etc. als mich zb so zu einem und gesocks zu zählen wie zu unseren politfickern und antifagesindel etc. das was diese herrschaften doch in ihrem leben wohl gelernt haben ist wie man den leuten am besten und schnellsten das geld aus der tasche leiert und sie für blöd verkauft . aber um die blödheit zu erkennen da mangelts wohl einfach an zellen so das sie die scheisse die sie tag täglich verzapfen wohl am ende auch noch selbst glauben . einfach nur ekelhaft ehrenlos und erbärmlich dieses gesindel . um von den antifanten mal garnicht zu reden diese würden sogar wohl auch noch ihr verhöckern für den teuro weil sie wohl selbst sonst nichts auf die kette bekommen in ihrem leben . zb nicht mal sich einen facebook account zu erstellen mit nem profilbild . aber hier die fresse riskieren . über leute urteilen wollen . wie tief kann man eigentlich sinken wie erbärmlich muss doch das leben sein . Aber das mit yem profilbild und dem account kann ich doch wiederrum schon verstehen . sonst würde euch so mancher eure fickfressen eintreten";"group"
"1063445407027215";"Und das zu recht . deshalb mein tipp an jeden antifanten . eventuell solltet ihr mal über einen berufswechsel nachdenken . zb es im horizontalgewerbe versuchen ihr seit doch eh die mädchen des hofnarrenstaates und verkauft euch noch so sehr für jeden cent . Eventuell könnt ihr ja somit sogar ein familiengewerbe weiterführen . Eure eltern eventuell auch ein bisschen entlasten .";"group"
"1063413493697073";"Cool weiter so .";"public"
"1063669367004819";"Schandfleck .";"public"
"1064312256940530";"Medien sagen nur die halb Wahrheiten . Ihr in Sachsen macht es richtig . Aber warum nur Sachsen . Was ist mit den Bundesländern . Da gehen zuwenige auf die Straße es ist schon eigenartig . Klar gibt es in den Bundesländern auch Pegida Ableger aber so richtig kommen die nicht an . Vielleicht irgendwann .";"group"
"1064311040273985";"Auf ihr Sachsen . In Wahrheit steht ganz Deutschland hinter euch . Rüttelt dieses Land wach . Grüße aus BaWü . Wir sind EIN Volk EIN Land .";"group"
"1063850033653419";"Gerd Sommer Das Schulsystem in der DDR war vor allem EINHEITLICH von Dresden bis Rostock . Da hatte jeder Lehrbuch . Und nicht jede Schule ihren Plan den Kindern IRGENDWAS beizubringen . Da wurde auch nicht der Lehrer verklagt wenn den Eltern der Umgang des Lehrers mit dem Sonnenscheinchen zu hart erschien .";"individual"
"1063809053657517";"Susi Flocke Das habe ich doch nur theoretisch gemeint . Natürlich ist Bildung wichtig Ich wollte damit nur sagen dass es nur Wenige gibt die nach ihrem Abi nicht abheben und den EgoTrip einschlagen . Natürlich will ich das Beste für meine Kinder . Einer hat sein Abi gemacht .";"individual"
"1064122083626214";"Sven Endel Wie hast du es denn geschafft in Deutschland geboren zu sein . Muss ja eine Leistung gewesen sein auf die du nun stolz bist .";"individual"
"1063991990305890";"Sehr seltsam ausgerechnet Mitteldeutschland insbes . Sachsen sind die wo man immer mit dem Finger darauf zeigt und denen Rassismus vorgeworfen wird . Der Schandfleck Deutschlands quasi .";"public"
"1064084683629954";"Mitbürger aus Sachsen bin och Eener . durchhalten und stark bleiben .";"group"
"1063273040377785";"Da gabs doch mal ein Kinderlied . Es ging um Stück ähm . Ich überlege noch .";"public"
"1063489403689482";"Das Land ist durch Justiz und Politik wehrlos dem Ansturm preisgegeben . Nach der Messerattacke wurde der Jährige vorläufig festgenommen . Es wurden Strafverfahren wegen Widerstands Bedrohung Körperverletzung sowie Aufenthalts eingeleitet . Und jetzt das Beste Doch offenbar reichten die Verfehlungen nicht aus um den Mann länger festzuhalten . Im Polizeibericht heißt es weiter Nach Rücksprache mit der Staatsanwaltschaft musste der Angreifer auf Fuß gesetzt und in die Erstaufnahmeeinrichtung nach Ingelheim verbracht werden . Dort werde sein Asylverfahren zukünftig betrieben hieß es weiter . Asylverfahren . Haben die ein Rad ab .";"public"
"1063849416986814";"Clément Philippe Chapeau Was ist mit Hugo Almeida . Beitrag gelöscht . Wollte doch gerne noch eine Antwort haben . Hab doch in der Lügenpresse gar nix von dem Gangbang seiner Töchter mitbekommen und wollte gerne die Informationen aus Hand .";"individual"
"1063825546989201";"Rieke Arndt Höhen und Tiefen da gebe ich Ihnen Recht . Das aber trotz Ansätzen immer wieder Sachsen und Bayern die Ränge in mittlerweile nicht mehr verwertbaren Bildungstests PISA Bildungsmonitor etc. belegen verwundert Sie nicht . Wenn es Sie verwundern würde müssten Sie auch nach den Gründen fragen . Und da würden Sie an eine ideologisch Grenze stossen an der Sie nie NIENIE rütteln dürfen .";"individual"
"1063827696988986";"Gefängnis für Patrioten , Freiheit für Feinde . Es lebe die Demokratie oder nicht .";"public"
"1063297700375319";"Wasn das für Wurst mit dem kaffeebecher als pb .";"public"
"1063681007003655";"or sind die bleede";"public"
"1063415397030216";"Solange Sie es untereinander machen ist es mir egal . Problem dabei ist es ist wieder ein Bett frei .";"public"
"1064325350272554";"Danke du bist hier jederzeit Willkommen";"individual"
"1063902346981521";"Stefan Busch Sie haben das Rentensystem nicht verstanden stimmts . Wir haben nicht die Renten der DDRBürger bezahlt sondern ALLE Einzahler finanzieren die Rentner . So wie die Rentner die Renten ihrer ElternGroßeltern gezahlt hatten . nennt sich Generationenvertrag . Hat auch was mit Mathe zu tun . Aber Sie stammen halt aus BaWü .";"individual"
"1063669603671462";"Weiter so .";"public"
"1064058540299235";"Tja wer strunzdumm ist wählt links und wer intelligent ist wählt rechts .";"public"
"1064305660274523";"Die Welt dreht sich um de Achse und an der sitz e Sachse .";"public"
"1063699623668460";"Ist da ein Zusammenhang mit z.B. Riesigen Klassen die zu einem Teil aus neu Bürgern bestehen .";"public"
"1063666433671779";"das schätzt man ja auch";"public"
"1063744726997283";"KÖNNTE SICH MAL HERR TILLICH ANSEHEN VIELE ELTERN DIESER SCHÜLER SIND AUCH AUF DER STRASSE BEI PEGIDA UND KÄMPFEN DARUM DAS ES SO BLEIBT IN SACHSEN .";"individual"
"1063799113658511";"Genau . Und Made in Germany wird wohl in ein paar Jahren nicht mehr als Gütesiegel verstanden werden .";"public"
"1063663243672098";"Die Grafik zeigt die Entwicklung deutlich auch deutlich die Schuldigen .";"public"
"1063478387023917";"Solange es untereinander geschieht habe ich kein problem damit .";"public"
"1063447847026971";"Sollen sie sich doch gegenseitig abschlachten . Um so weniger sind in Deutschland .";"public"
"1064218396949916";"Oh mann da muß ich jetzt aber ganz scharf nachdenken woran das wohl liegen mag .";"public"
"1063666087005147";"Jungs ihr seid gut";"group"
"1063848890320200";"Tanja Bin Ich Im Ernst . Ali hießen die schon im Lehrbuch . Echt krank .";"individual"
"1063803470324742";"Also Schandfleck sieht anders aus .";"public"
"1063656813672741";"ups";"public"
"1063694450335644";"Nö die Rocko und Mirko";"public"
"1063454980359591";"die Hashtags ich seich mir ein . Krimigranten .";"public"
"1063762150328874";"Was weißt du schon . Dein Name verrät alles . Gehörst genau zu dem Gesindel .";"individual"
"1064310960273993";"Mit Sicherheit .";"public"
"1063602950344794";"Sie wissen aber schon dass Schmocks jiddisch ist . Unter Steine kriechen aha braunes Gesocks soso . Tun Sie der Menschheit einen Gefallen und leben Sie unter den Surensöhnen mal schaun wie schnell Sie ihre Meinung ändern nachdem ihre Tochter in einem Gangbang vergewaltigt wurde . Sie haben keine Kinder . DAS könnte ihre Ignoranz allerdings erklären Nach mir die Sintflut gelle .";"individual"
"1063292783709144";"Ne wir Sachsen sind schuld";"group"
"1063735910331498";"Na dafür sind die in den rotgrün Ländern politisch viel weiter und haben schon Empörungskompetenz Für Hartz IV mehr als genug";"public"
"1063690973669325";"Das ist doch eine Jahre Geschichte .";"public"
"1063579613680461";"nd uch";"public"
