"id";"description";"TAR"
"1134217569949998";"zur jahresende in köln und vielen städten haben genug frauen flüchtlinge kennengelernt .";"public"
"1134083793296709";"möchte ich nicht nein danke .";"public"
"1134206479951107";"ich kann darauf verzichtenden die haben keinen respekt vor frauen.sollen sich lieber nach scheren und für ihr land was tun diese sozialschmarotzer .";"group"
"1152509734787448";"ja , bin auch dafür das die gr.pateien";"public"
"1152513364787085";"wie war das mit dem grundgesetz , was wir täglich um die ohren gehauen bekommen";"public"
"1152508898120865";"es ist eigentlich eine form von rassismus . außerdem muss es doch antidiskriminierungsgesetze geben . redefreiheit ist meinungsfreiheit . verklagt diesen abschaum .";"public"
"1152502408121514";"das ist doch wohl gesinnungsschnüffelei vom . die ddr wäre stolz drauf aber auch die alt brd hat bekanntlich ihre ganz traditionen mit berufsverboten .";"public"
"1134077969963958";"niemals . der steckt ja meine bade an";"individual"
"1134105556627866";"das problem ist nicht der eine oder flüchtling , sondern die massenflutung deutschlands .";"public"
"1134234099948345";"wozu . die loslege sind temporär und müssen wieder abhauen ich will dieses voll gereicht kennen lernen ich kenne viele loslege die selbst nach fahren kein deutsch";"group"
"1152541701450918";"das wäre ganz klar ein verstoß gegen das antidiskriminierungsgesetz und würde vermutlich so plump jedenfalls kaum durchsetzbar sein";"public"
"1152568078114947";"haben die stasizeiten wieder angefangen dann geht die scheisse wieder von vorne los nicht mit mir na dann mal schnell parteimitglied werden";"public"
"1152579411447147";"so sehe ich das auch";"public"
"1152512904787131";"das ist ein armutszeugnis klasse und diskriminierung noch dazu . hoffentlich erschlägt der shitstorm die arbeiterwohlfahrt .";"group"
"1134130163292072";"nach zwei wochen zeigen die ihr gesicht , nur fordern und nie tun";"group"
"1134090283296060";"nö danke ich verzichte";"public"
"1152503931454695";"awo abschaffen";"group"
"1134078353297253";"dann soll sie sich erst mal damit anfangen.und damit mein ich nicht , nur mal für die medien einen die hand schütteln oder auf die schulter klopfen . sondern welche in ihrem umfeld zu haben .";"individual"
"1134089276629494";"die könnte ja mal einen senior auf der besuchen ohne audi und bodygard .";"individual"
"1152575828114172";"nazimethoden . nein . sehr viel schlimmer heute nennt man das demokratie .";"public"
"1134221639949591";"gerne bei ein ausflug ins";"public"
"1134073023297786";"nein danke .";"public"
"1134593753245713";"ja , wie denn . muslime sollen gar keine ungläubigen zu ihren freunden nehmen . sure vers";"group"
"1121635661208189";"für die meisten menschen gehört der islam nicht zu deutschland .";"public"
"1134240316614390";"ich kenne einige flüchtlinge.aber diese sogenannten sind keine.also bitte titulierung für diese zumindest zu prozent , reingeholten blutverdünner und schmarotzenden desserteure und paschas . was anderes sind die nämlich nicht";"group"
"1152531618118593";"alfred gruber sehe ich auch sein meinem umfeld wählen alle afd";"public"
"1134072449964510";"dann hol sie alle in dein aus frag merken";"individual"
"1134220093283079";"sauferei bringt nie";"public"
"1152510504787371";"geht hier eigentlich alles drunter und drüber";"public"
"1134124253292663";"mein echter hat einen kennengelernt er hat jetzt auch zwei außen d";"public"
"1152504948121260";"das also ist toleranz gegenüber andersdenkenden . wieder was gelernt du";"public"
"1134129619958793";"mutti , wir kennen dich . das ist uns schon zu viel .";"individual"
"1152526004785821";"wer wohl da rassistisch ist";"public"
"1134647273240361";"komisch , immer höre ich lern doch mal einen flüchtling persönlich kennen immer gegen moslems hetzen aber gar keinen persönlich usw.frage wieviele antifa , oder merkelfanboys kennen persönlich nazis . nee , da geht es auch die zu hassen und zu bekämpfen ohne dass man überhaupt einen kennt .";"public"
"1134479919923763";"am . haben viele frauen sie persönlich gelernt.und das geht ja fleißig weiter .ohne abschieben von so verbrechern .";"group"
"1134074566630965";"gerne , aber hier sind ja keine ich sehr immer nur sozialschmarotzer und rapefugees .";"group"
"1152510594787362";"ich hab nichts gegen unsere ausländer . ich hab viele freunde darunter aber ein problem hab ich mit den leuten die die jahre in unser land strömen und alles aus dem gleichgewicht bringen";"group"
"1134528539918901";"werdet wahlhelfer .";"public"
"1134078093297279";"na was denn nun persönlich lernen.oder nie abstand .";"public"
"1134201753284913";"habe die leute kennengelernt nord afrikaner sind müll albaner sind müll . die fleißigen sind süd afrikaner";"group"
"1134086183296470";"empfehlung an frau merkel hau ab";"individual"
"1134083879963367";"frau merkel , ich kann meine freizeit sinnvoller gestalten .";"individual"
"1122138247824597";"super ich wähle afd was sonst du";"public"
"1152506528121102";"die awo ist doch auch so ein moralisch verein , welcher sich als teil der migrationszuwanderungsflüchtlingsindustrie , mit unseren steuermitteln die taschen füllt denen gehört das handwerk gelegt zumindest jedoch mal richtig auf die pfoten geklopft";"group"
"1134114236626998";"die sollte endlich mal wach werden und die augen auf machen sieht die keine nachrichten . ach nein die ist ja über allem erhaben und weiß alles besser mensch merkel gib endlich hut ab hast genug kaputt gemacht";"individual"
"1152509098120845";"liste der ablehner führen , und wenn die afd in den jahren an die macht kommt und das wird sie den spieß umdrehen , und der awo den hahn zudrehen.immer dieses volk .";"group"
"1134077499964005";"mal an die nase fasen .";"public"
"1134090139962741";"geisteskrank .";"public"
"1134073256631096";"hab ich schon.daher kann ich ganz klar sagen ich hab da keinen bock drauf . du";"public"
"1152502271454861";"unterstützt pegida die ad partei .";"public"
"1152507398121015";"und schließlich gilt drittens der artikel des grundgesetzes . er sieht vor dass jeder deutsche die rechte und pflichten hat dazu zählt auch die zulassung zu ämtern . niemandem darf aus seiner zugehörigkeit oder nichtzugehörigkeit zu einem bekenntnisse oder einer weltanschauung ein nachteil erwachsen darum ist die rechtsprechung des arbeitsgerichtes richtig die gesinnung darf allein kein kündigungsgrund sein viel spaß awo vor gericht werdet ihr scheitern .";"group"
"1134178969953858";"ich habe schon viele kennengelernt wenn ich ehrlich bin es kam nichts positives über die sind nicht bereit auch nur einen schritt auf andere zuzugehen , warum sollen wir das .";"group"
"1134204919951263";"die frau braucht einen betreuer";"individual"
"1121710911200664";"schmeiast den dreck endlich raus aus deutschland wie lange will das volk noch werden";"group"
"1134074053297683";"können wir auch sein lassen";"public"
"1152503618121393";"wer mehr über amtsdelikte von cdu politikern erfahren möchte die die lügenpresse verschweigt liest den blog beamtenkriminalitaet .";"public"
"1134308173274271";"nö . kein bock .";"public"
"1134181546620267";"frau merkel , sie machen es bitte vor du";"individual"
"1134218166616605";"mit was geb ich mich nicht ab";"group"
"1134161609955594";"lern du mal dein kanzleramt richtig zu führen und nicht dein volk zu verraten oder zu verkaufen .";"individual"
"1152503184788103";"und das meinte ich mehrfach schon viele geben ihre meinung zur flüchlungspolitik nicht öffentlich kund und würden somit auch nie zu demoveranstaltungen gehen weil ihnen unter hand gedroht wird den arbeitsplatz zu verlieren das drk , co an der flüchlingsunterbringung einen haufen geld verdienen brauche ich nicht erwähnen und selbst wenn die mitarbeiter dort vor ort schon die geschichten erlebt haben dürfen sie offiziell nicht darüber sprechen maulkorb .";"public"
"1134498439921911";"das haben schon viele und sie haben mit ihren tot dafür bezahlt und kinder wurden und werden vergewaltigt du volksverräterin";"individual"
"1152505034787918";"ich würde mal im gegenzug keine angebote der awo nutzen . bzw kündigen pflegedienst , , essen auf rädern . man hat ja schließlich die wahl";"group"
"1152519411453147";"behämmert";"public"
"1121880017850420";"ok du hast recht";"individual"
"1121859697852452";"weiter so.björn für kanzler.klasse rede weiter so.wie honni schon sagte vorwärts immer rückwärts nimmer";"individual"
"1152509578120797";"ich war in der pfalz lange genug dabei habe in neustadtaisch ein jugendwerk der aw als einer ferienerholungsmassnahme heraus aufgebaut es ist ein haufen der lediglich als kaderschiede euer die spd dient";"public"
"1121870664518022";"m. pietruszewski , nicht ihr büßt es maß heißen wir müssen";"individual"
"1152502878121467";"ist ja wie zu zeiten , früher nannte man das gesinnungsschnüffelei .";"public"
"1152555658116189";"na das ist doch mal was gesinnungsschnüffelei , denunziantentum , sippenhaftung usw.armes deutschland mit einer selbst elite";"public"
"1134076433297445";"das sollte sich frau merkel mal anhören";"individual"
"1152511334787288";"weg müssen nur sollte die afd mal an einem strang ziehen und ihr konzept mal auf den tisch legen und sollten sich nicht so rechts darstellen fakten zählen bei den bürgern .";"group"
"1134157546622667";"nein";"public"
"1121661251205630";"endlich haben pegida und afd zusammengefunden wir müssen jetzt alle kräfte für den widerstand bündeln sonst werden wir vom islam überrannt es kann nicht angehen dass wir hier alle welt durchfüttern müssen und jeden tag dafür arbeiten und die asylanten machen sich einen tag und überweisen in der post per western union ihr geld in die heimat . und wir deutschen haben jeden monat weniger geld zum leben und können uns nicht viel leisten";"public"
"1121736904531398";"schluß mit toleranz es ist schon nach .";"public"
"1134118466626575";"münchen bezahlt jetzt hauptamtlich tätige . ich erspare mir einen sehr ausdruck an dieser stelle . bitte alle selber lesen und wenn möglich teilen das kann man sich wirklich nicht ausdenken";"public"
"1152518994786522";"kindergarten";"public"
"1152544111450677";"der richter heilst dann freissler und spricht der politik aus dem munde .";"public"
"1134231893281899";"nino empfiehlt trete zurück zeitnah bevor noch mehr packe passiert";"individual"
"1134096826628739";"mit einer armlänge stand bitte .";"public"
"1134444006594021";"die lügen einen ins gesicht . einer von erzählt sein wahres seid du der rest nimmt seinen leidensweg nur um hier abzukassieren du";"group"
"1152546918117063";"ja die ddr lässt überall grüßen ich wundere mich auch jeden tag . zensur , einheitsmeinung , volksentscheid propagandamedien . und eine staatsratsvorsitzende .";"public"
"1152501858121569";"auf grund welcher gesetzesvorlage .";"public"
"1134146199957135";"sie hat einen persönlich kennengelernt und was glauben sie frau merkel was die frau jetzt darüber denkt eine bereicherung für deutschland wir brauchen mehr";"individual"
"1152512384787183";"darf ich als arbeitgeber einen bewerber ablehnen der nicht mitglied in der afd ist mach ich wohl ab jetzt .";"public"
"1134921996546222";"klar ist den kerlen langweilig hier und die haben bar druck auf stengel aber dann sollen die in ihr land geht und dort mal fleißig als rebellen kämpfen damit bald wieder die von hier endlich abhauen";"group"
"1134609763244112";"nicht nur einen sondern alles";"public"
"1134095766628845";"weder kennenlernen noch integrieren ich nicht niemals nicht mal eine em macht sinn wenn nebenher das vaterland zerstört wird";"public"
"1134195346618887";"das kann nur von der wievielt hat die den daheim bei sich nicht einen uns auch nicht in ihrer nähe also soll sie einfach die klappe halten";"individual"
"1134123726626049";"es reicht mir was ich in den lese.danke frau merkel";"individual"
"1134257893279299";"wird bei bleib gefressen ist ja genug dran xi";"public"
"1134361356602286";"frag merken wenn man sie als sprechen der kennengelernt hat reicht das vollkommen aus um zu wissen wer uns die scheiße eingebrockt hat also bitte keine ausgerechnet von ihnen nein danke";"individual"
"1134603013244787";"du kannst mich am arsch lecken";"individual"
"1134125953292493";"ich hoffe die tanzen bald alle ab .";"group"
"1152511861453902";"von dem harz gesocks gibt es sind mio , die wegen eines pflegefalles in der familie hartz beziehen das ist so gesocks , das die person zu hause selber pflegte und die brauchen so einen scheiß verein wie awo nicht die nur die dollarzeichen in den augen haben.so wie übrigens mittlerweile alle pfelgedienste .";"group"
"1152521774786244";"der verband gehört aufgelöst als nächstes darf man nimmer in der cdu sein";"public"
"1134822953222793";"welchen sollte ich denn kennenlernen den , der meine freundin vergewaltigt hat oder lieber den der mir neulich in der straßenbahn zwischen die beine gefasst hat ich kann mich nicht entscheiden frau merkel , helfen sie mir bitte";"individual"
"1134242149947540";"völlig verblödet die ich wechseln die straßenseite , so wie es geht wenn mir was entgegen kommt";"group"
"1152512941453794";"arbeit ist arbeit und privat ist muss man dem ag die meinung sagen nein . politik hat auf arbeit nie zu suchen zumindest hier in der bananenrepublik . klappe halten und gut noch ist die zeit der links ideologie . wenn dann irgendwann der menschenverstand wieder einsetzt sieht es anders aus solange meinungen ans nämlich geldverdienen geht solange wird es eine bananenrepublik deutschland brd sein";"public"
"1121690847869337";"ads auf der straße auf den sieg .";"public"
"1152515074786914";"pegida ist gut.hier begegnet man den demokraten von der mitte , die frau bundeskanzlerin für uns frei gemacht hat . da fühle ich mich als patriot gegen die islamisierung europas gut aufgehoben . und jetzt volksentscheide auf bundesebene fordern damit wir brüssel mit ideen bereichern können . was den briten zusteht das steht den deutschen auch zu . ich glaube da sind wir uns alle einig .";"public"
"1121750364530052";"bei den wahlen wird ein kreutz entscheiden in welchen verhältnissen wir und die leben werden seid euch dessen stets bewusst .";"public"
"1152544654783956";"awo .arschlöcher du";"group"
"1152509131454175";"da war sie wieder.merkelnazidiktatur .";"individual"
"1122544574450631";"";"public"
"1134126643292424";"das mit der abstand hat bei ihr selber ja auch richtig gut geklappt .";"individual"
"1152537901451298";"dann würde ich jedem abraten sich von und oder durch die awo betreuen zu lassen haben die mal darüber nachgedacht das die mehrheit der bewohner den . weltkrieg mitbekommen haben";"group"
"1134564823248606";"dieser person kann man nur einen psychiater empfehlen";"individual"
"1122480201123735";"klaus dietrich klaust halt einfach die tasten still ist besser so .";"individual"
"1134156053289483";"persönlich fett retten oder das gesetzbuchvorlesen so wie denn woran oder wie jetzt ich könnte es ihm auch vor singen aber das übersteigt meine sage";"public"
"1134085183296570";"fuuuuuuck merkel .";"individual"
"1121713824533706";"bin dabei";"public"
"1134152353289853";"schon viele fragen hatten die ehre die kennenzulernen wenn du das gut findest bist du eine schade für deutschland";"individual"
"1134075309964224";"nöööööööööööööööööööööööööööööööööööööööööö hälftennnnnnnung lang nicht";"public"
"1134133686625053";"ist die von einem gevögelt worden oder wie kommt die auf diese idee .";"individual"
"1134169296621492";"st";"public"
"1152519454786476";"frag mich was die afd mit rassismus tun hat";"public"
"1152521954786226";"es gibt doch antidiskrimierungsgesetz und unser grundgesetz . obwohl mittlerweile mich rechtsbeugung auch nicht mehr wundern würde";"public"
"1152578964780525";"genau . da die gewerkschaften samt ihrer dachorganisationen schamlos afdbashing betreiben und damit auch den interessen ihrer mitglieder zuwider handeln bin ich nach vielen jahren einfach ausgetreten basta .";"group"
"1134104273294661";"wenn ich keinen besuch haben will kann mich keiner zwingen .oder .";"public"
"1134149589956796";"schlimm . echt schlimm diese dummheit";"public"
"1152531061451982";"wie im sozialismus .";"public"
"1134112789960476";"nein danke .";"public"
"1134230079948747";"ganz sicher nicht .";"public"
"1121678921203863";"zu ganz europa nicht";"public"
"1134199179951837";"viele fragen und minder hatten schon das vergnügen .";"public"
"1152523241452764";"tchja , deutschland und der demoktatie , manchmal tut sich schwer";"public"
"1134083426630079";"ich empfehle schauen sie dem volk aufs maul frau merkel und stellen sie sich den , sorgen und nöten ihrer bevölkerung .";"individual"
"1134131393291949";"welchen den vergewaltiger den brandstifter den nordafrikaner der über nacht syrer wurde ohne ausweiss mit smartphon frau merkel klingelt es da nicht bei ihnen .";"individual"
"1134075276630894";"geht es noch persönlicher als bei den frauen .";"public"
"1134161276622294";"komm mal zu mir nach hause und lerne mein nudelholz";"individual"
"1134215223283566";"hoffentlich steht die vor gericht auch mal so da .";"individual"
"1134142113290877";"na dann frau merkel mit beispiel voran knie nieder vor den invasoren , roll den teppich , über reich ihnen den schlüssel für deutschland und küss den den arsch . wie dumm muss man eigentlich sein diese frau soll die kanzlerin sein und hat den angeblichen doktortitel.ich könnte nur noch kotzen man wünscht sich fast die jahre zurück";"individual"
"1134220483283040";"bald lernen wir welche kennen nämlich die die aus dem bundestag geschmissen worden sind";"group"
"1134095983295490";"oh , frau merkel , ich kenne sehr viele menschen die irgendwann mal in den jahren zu und gekommen sind die meisten haben sich hier eingelebt und angepasst aber eine sehr gruppe , einer nationalität mit einer religion , will sich und darf sich auch nicht anpassen ihr khan , der von konstantinopel hat verboten sonst bluttest aber auch ihre religion verbietet es ihnen sich mit abzugeben zumindest einer ihrer , leider schon vorgänger , hat das erkannt und davor gewarnt mehr von diesen leuten zu uns zu holen frau merkel , ich empfehle ihnen mit den leuten zu reden die tag täglich mit diesen leuten zu tun haben reden sie mit den arbeitern die jeden tag mit solchen arbeitskollegen arbeiten müssen unterhalten sie sich mit den polizisten , die sich mit den und anhängern dieser religion umschlagen müssen und reden sie , zu letzt , doch mal mit den vielen frauen die begrapscht , bedroht und vergewaltigt wurden";"individual"
"1152522311452857";"das sind doch eindeutig , oder nicht jemanden wegen seiner meinung auszugrenzen .";"public"
"1134091066629315";"die sollte mal welche lernen und sie mal in der nachbarschaft haben dann redet die auch anders";"individual"
"1121813904523698";"genau so denke ich";"public"
"1152513101453778";"die die toleranz predigen . sind die nicht spd nahm naja die wählt eh keiner mehr";"public"
"1134078693297219";"genau und anschließend gibt nie schüssel schokopudding für alle .";"public"
"1134479063257182";".";"public"
"1152576261447462";"das ist doch auch rassismus";"public"
"1134090383296050";"ich muss auch nicht persönlich krebs kriegen um zu wissen das ich es nicht in meinem körper haben will es wird zeit dieses politiker packt mit gewalt von ihrem tron zu werfen";"group"
"1121735654531523";"super , weiter so";"public"
"1152536641451424";"auch nur wohl eher ausschließlich";"public"
"1134073026631119";"die kennt nicht einen persönlich , oder zählt selfischiessen schon als oh gott wie ich diese person hasse und verachte .";"individual"
"1134145133290575";"grenzen dicht fertig";"public"
"1134071846631237";"warum .";"public"
"1152516391453449";"ich hätte da auch ohne mitglied zu sein nicht mit gemacht .";"public"
"1134095906628831";"lerne lieber mal flutopfer persönlich kennen.das die sich nicht schämt.sowas regiert unser land.ich kann nur noch";"individual"
"1152537074784714";"sorge das ich schmunzeln muss .wen interessiert denn heute bitte noch das gg . das wird umgangen und gut ist";"public"
"1152538804784541";"ich habe selber im heim gearbeitet und ich hatte mehrere kollegen aus dem ostblock , ich hatte keine probleme mit meinen kollegen , aber einige bewohner hatten allein wegen der probleme";"group"
"1134509526587469";"besten danke das tue ich fast täglich du";"public"
"1134128199958935";"geh du erstmals die besuchen und nicht die dafür ausgesuchten und dann kannst maul aufmachen";"individual"
"1134158083289280";"peinlich will nicht .";"public"
"1134071743297914";"bei dieser frau ist wirklich hopfen und malz verloren";"individual"
"1134251556613266";"ich lach mich kaputt.hab ich in meinem beruf mehr als genug wobei ich sagen muss.sind ja nicht alle schlecht.aber einige proleten sind schon dabei .da kann was wie angela oder gabriel oder wie sie alle heißen kein wort mitreden habe meine erfahrungen gemacht reicht .";"group"
"1152562238115531";"die arbeiterwohlfahrt sollte vorsichtig sein menschenverachtung vorzuwerfen sie selbst beschäftigen viele ihrer leute nur als mit deutlich bezahlung . für jemanden der sich das soziale besonders auf die fahne geschrieben hat ist das ziemlich";"group"
"1152571138114641";"geld geht immer .";"public"
"1134074799964275";"ich sehe die immer wenn sie laufen zum geld du hohlen das reicht mir schon";"public"
"1134070393298049";"ich werde mich hüten";"public"
"1134267073278381";".auffällig ist dass es unter vielen helfern eine art helfersyndrom , einen zwang zum helfen zu geben scheint ein apfelbutzen liegt auf dem boden . eine helferin hebt ihn auf und trägt ihn zum papierkorb . sie denkt wahrscheinlich ich gebe ein beispiel , dann können die anderen lernen aus sicht der flüchtlinge bedeutet das natürlich räumt die frau unseren dreck weg dazu ist sie schließlich da .";"group"
"1134257496612672";"sie sagten ficki ficki merkel . xd";"individual"
"1152508634787558";"davor steht aber immer noch das arbeitsrecht und das grundgesetz niemand darf aufgrund seines glaubens.oder seiner zugehoerigkeit bevorzugt oder benachteiligt werden . dann sollte sich die awo trotzdem mal vor augen halten dass sie groesstenteils von geldern lebt und nach den wahlen die mehrheitsverhaeltnisse aber die verteilung der sponsorengelder entscheiden .";"group"
"1152563184782103";"es wird jeder gleich behandelt egal welcher religion oder partei er angehört hell";"public"
"1134145993290489";"dumme kuh";"individual"
"1134164376621984";"ehm die meisten die einen flüchtling kennenlernten kamen bei diesem weißt erst kontakt zuschaden.nee danke.ick bleibe lieber unter meines";"group"
"1134196729952082";"das vergnügen haben viele pendler die zb . die sbahn täglich zwischen bochum und essen benutzennur mal so zum kennenlernen .";"public"
"1152511724787249";"ich schaue mir keine nachrichten mehr in den öffentlich medien an dort bekomme ich das gezeigt und zu hören was ich als deutscher hören soll und darf";"public"
"1134086653296423";"schämen du rücktritt reichen schon lange nicht mehr";"public"
"1134469146591507";"lerne jedes mal welche vor dem eingang am kaufland männer mit pfeifen bekleideten frauen hinterher teilweise verfolgenbedrängen sie sie und die kopftuchelite bespuckt die soeben frauen und vögelt irgendwas hinterher";"group"
"1152571701447918";"genau so ist es .";"public"
"1152501948121560";"und wo sind die rassisten .";"public"
"1152510788120676";"deutschland läuft aus dem ruder . lest art . gg";"public"
"1134188976619524";"ich habe meine beglücker ganz intim kennengelernt habe zwar ihre schimpfworte nicht verstanden kannte ihre namen nicht.die schwarzwurzeln sprachen allerdings nie sprache . danke , ein kontakt mit oder männern wird nicht passieren.nie wieder";"group"
"1134220339949721";"ich fahre jeden tag straßenbahn in leipzig durch die eisenbahnstrasse . reicht";"public"
"1121889901182765";"ja bin dabei";"public"
"1152537381451350";"die awo ist genau so ein verein wie asb und co. bevor die den schnabel aufreißen , sollten die erstmals die ausbeutung ihrer mitarbeiter beenden und löhne zahlen also awo , bevor ihr anfangt politisch zu werden geht in euch und schaltet euer wenn vorhanden hirn ein";"group"
"1134244209947334";"ich würde gerne den dicken brandstifter von düsseldorf kennen lernen mit ihm hätte ich bestimmt ca sek . spaß .";"individual"
"1134100823295006";"brauchen wir nicht";"public"
"1152522598119495";"a wo wenn ich nicht.und es ich nicht wenn brauch ich nicht";"public"
"1152513381453750";"diese wohlfahrtsverbände sind scheinheilig hoch drei woher kommt denn das gelb für diese verbände . sicherlich alles spenden.die sollen die klappe halten die wohlfahrsverbände sind der arbeitgeber in deutschland haben extrem viele privilegiert warum wohl";"group"
"1134084409963314";"etliche frauen haben bereits das vergnügen gehabt .";"public"
"1152540161451072";"sylvia budde genau das werde ich fragen und noch mehr als das . danach werden die nie wieder bei mir klingeln , darauf kannst wetten";"group"
"1121907364514352";"die wort toleranz nicht aber gewalt";"public"
"1152531038118651";"die sollen erst mal ihre leute ordentlich bezahlen";"group"
"1134113673293721";"uh fangfrage warum du auch nicht wenn du denkst du wüsstest alles besser ps hast den sinn meiner anmerkung nicht verstanden";"individual"
"1134070616631360";"kotz . habe fertig";"public"
"1152547031450385";"allerdings .";"public"
"1134075843297504";"klar , flüchtlinge besser kennen lernen am besten durch den dickdarm . falls man nicht weiblich ist die machen doch vor nichts halt . falls ich falsch verstanden werde . rentnerin vergewaltigt sicher nur ein zufall .";"group"
"1134105449961210";"wenn der mit mir reden könnte verstehen ja meist kein deutsch deine ärzte von morgen du";"group"
"1152527208119034";"die alternative für deutschland wird in der legislaturperiode nicht an der regierung beteiligt sein";"public"
"1134500763255012";"ich warte auch auf die wahlen , wenn ich aber leider davon ausgehen dass dabei nur beschissen wird und unglaublich viele wahlzettel auf art und weise verschwinden werden";"public"
"1152512788120476";"erinnert mich irgendwie an die judenverfolgung .";"public"
"1134094676628954";"nimm endlich deine tasche und geht";"individual"
"1134077853297303";"welchen soll ich denn kennenlernen den der weil er keinen schoko pudding bekommt das asylheim einfach mal abfackelt den der ein mädchen missbraucht welches sich in der asyl unterkunft in sicherheit wähnte den der eine polizistin im land einfach in der silvesterfreude vergewaltigt den der auf sie und ihr land deutschland spuckt oder den der mit seinem freund zusammen die minderjährige einfach bei leibe abfackelt mir wird schon übel all diese einzelfälle aufzählen zu müssen schämen sie sich was frau merkel und treten sie zurück .";"individual"
"1134455326592889";"schon genug gesehen";"public"
"1152515114786910";"solch eine awo werden wir abschaffen";"group"
"1134075059964249";"frau merkel , sie sind schwachsinnig .";"individual"
"1122246361147119";"deutsch scheint nicht deine stärke zu sein da könnte herr höcke als lehrer nachhilfe geben hat";"individual"
"1134248899946865";"frag sie mal ob sie einen kennt .";"individual"
"1134482246590197";"";"public"
"1134108226627599";"wir haben dich gelernt das reicht uns";"individual"
"1134287413276347";"merkel das denken die türken über die armenier nach der abstimmung zum völkermord an den armeniern sie respektieren keine ungläubigen verstehen sie das .";"individual"
"1134186703286418";"danke habe ich hinter mir , kann drauf verzichten";"public"
"1134139136624508";"die hat ja sooooooo viel scheiße im kopf .";"individual"
"1134432016595220";"naaah , ich weise ja nicht .so wie die ausschaut ist die schon längst verdorben du";"individual"
"1152515718120183";"wundert nicht nicht hatte leider mehrmals mit der wo in meinem leben zu tun und habe es alle bereut und nur probleme gehabt";"group"
"1134199816618440";"ich sage nur scheiterhaufen";"public"
"1134122189959536";"also einen bestimmt . und das sehr gut kriecht siexihm doch ständig in den arsch";"individual"
"1122253194479769";"marc schmidt her scheint das brauch er nicht . letztlich konnten sie es ja lesen";"individual"
"1152513124787109";"awo die menschen , die in den fahrzeugen rauchen psychisch krank sind und anwohner anpöbeln grundlos anzeigen und selber in insolvenz sind und dann noch schlecht über die menschen reden die auf solche angewiesen sind das ist die awo .";"group"
"1152575574780864";"ja leute auch naiv diesem schock kann ich eich nur raten am . zur demo aller zeiten nach berlin zu kommen . die herrschaften gegen die wir demonstrieren die haben es sich wirklich verdient . das ist der link in dem alles drin steht du";"public"
"1134091023295986";"ja , das sind unsere kosten .";"public"
"1134208746617547";"man liest genug über flüchtlinge , gewalt totschlag , reicht";"public"
"1063652480339841";"torsten martin , du bist mir symphatisch.habe sehr gelacht.einfach nur gut geschrieben und gedacht .";"individual"
"1063668447004911";"deswegen wollen die schmierfinken dem osten doch pauschal das wasser abgraben musste einen grund haben";"group"
"1063529460352143";"das ist ja auch fremdenfeindlich . somalia gegen senegal .";"public"
"1063653670339722";"sagt doch alles aus glückwunsch ossis .";"group"
"1063720586999697";"das sagt ja wohl alles deutschland wird verblöden . endlich haben wir es schwarz auf weiß wohin uns dieses multikulti führt";"public"
"1063299323708490";"jaegermeister .";"public"
"1063685870336502";"haha . das geht runter wie öl";"public"
"1063476433690779";"die sollen sich alle gegenseitig , aber bitte nicht in europa .";"group"
"1063849670320122";"wat ist das hier . abi auf abendschule . der typ der abi hat fährt mich mit seinem taxi nach hause , wenn ich mit meiner frau super essen war und in paar cocktails getrunken habe . kommt wieder runter mit trip , ihr taxi fahrer .";"group"
"1063686597003096";"aha , gar nicht so blöde der schandfleck . seltsamerweise je rotertabelle desto grünerpolitisch .";"public"
"1063466790358410";"sehr gut weiter machen";"public"
"1063715673666855";"daumen hoch und cool kurt schmidt d";"individual"
"1063581083680314";"freue mich sehr wenn die sich untereinander abstechen.leider sind die knast kosten für den täter höher als das hartz was wir bei dem opfer sparen .";"public"
"1063660390339050";"wo es am dunkelrötesten ist sind die meisten ausländer , es ist einfach so";"public"
"1063514553686967";"wenn ein bürger jemanden in einer strassenbahn mit einem kantholz erschlägt , wird er wegen notwehr freigesprochen . sonst noch probleme .";"public"
"1064310453607377";"so , isses .";"public"
"1063669083671514";"ich möchte wetten in den schulbüchern im osten heißen die personen auch nicht ali , faruk und co.";"public"
"1063665150338574";"hab die bilder grau mal zusammengefügt und hochbeladen paßt wie die faust aufs auge . der mob versus antifa .";"public"
"1063854803652942";"scheissegal was da steht.pegida ist und bleibt eine vereinigung.aber das raffen die da anscheinend nicht .";"group"
"1063748213663601";".genau.gut getroffen .";"individual"
"1063266350378454";"auf so viel dummheit maß man nicht antworten das passiert überall auf der welt.ob in deutschland oder anderswo ob deutsch , spanisch , italienisch , portugiesisch .";"public"
"1063836613654761";"upps wie kommt es dass die bundesländer so weit von stehen.und der schandfleck sachsen an stelle . warum ist denn im osten die bildung besser sicherlich ist es in den themen religion oder ethik im westen besser aber wer brauch schon religion .";"public"
"1064117936959962";"wieder mal ein beweist das wir in wachsen was drauf haben";"public"
"1063825686989187";"sry , lügenpresse . es muss genau andersherum sein wenn lügenpresse , dann alles ich kann mir nicht aussuchen das zu glauben was mir gefällt und was nicht muss falsch sein alles oder nichts außer ich schick die quellen , aber das mach ich bei den rtv oder alternativen news ja auch nicht";"public"
"1064309123607510";"lasst euch nicht unterkriegen";"group"
